//ItemIndex   EffectIndex   EffectValue   EffectLevel   ColorR   ColorG   ColorB   ColorSize   ColorMain   ColorSide
//Wings Devil & Angel
6439           32002           62          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           63          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           64          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           65          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           66          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           67          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           68          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           69          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           70          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           71          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           72          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           73          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           74          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           75          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           76          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           77          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           78          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           79          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           80          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           81          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           82          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           83          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           84          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           85          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           86          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           87          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           88          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           89          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           90          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           91          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           92          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           93          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           94          0             0.41		0.6	 0.83      1.0          0.0         0.0
6439           32002           95          0             0.41		0.6	 0.83      1.0          0.0         0.0
